fail
29.9555	45	65	80	1.5546
27.4469	315	25	80	1.11592
38.2143	315	20	70	1.24251
31.4536	0	35	70	1.91403
30.4192	0	45	70	2.69936
32.5781	0	55	70	0.729606
40.501	45	70	70	2.50317
45.2806	0	45	55	15.5795
42.3831	315	30	60	0.957618
53.3135	315	15	55	1.18444
58.1234	315	25	45	2.21189
71.0094	315	15	35	5.16481
43.6386	45	60	60	4.10087
55.3022	45	75	55	6.73509
59.3492	45	65	45	5.02165
72.5143	45	75	35	64.5808
60.2107	0	45	40	20.7013
75.1687	0	45	25	16.2084
