fail
30.4164	90	30	55	2.66744
31.3873	90	30	45	3.02236
32.6368	90	30	65	3.53773
45.2787	90	45	55	22.5241
60.2093	90	60	55	9.29798
75.1675	90	75	55	10.1006
27.2976	45	20	35	5.22159
38.081	45	30	30	3.34067
42.3103	45	40	40	1.91127
53.1992	45	45	25	1.94035
58.0531	45	55	35	3.24702
70.9236	45	65	25	7.35392
30.0859	135	20	75	3.3717
40.6222	135	30	80	3.65702
43.7054	135	40	70	3.21669
fail
55.409	135	45	85	7.56605
72.5959	135	65	85	11.8469
