fail
30.4164	90	30	55	1.46593
31.3873	90	30	45	2.34563
32.6368	90	30	65	0.880878
45.2787	90	45	55	16.2242
60.2093	90	60	55	10.083
75.1675	90	75	55	16.3784
27.2976	45	20	35	0.572515
38.081	45	30	30	0.634555
42.3103	45	40	40	2.95864
53.1992	45	45	25	2.00978
58.0531	45	55	35	5.41277
70.9236	45	65	25	12.6325
30.0859	135	20	75	0.838456
40.6222	135	30	80	2.47254
43.7054	135	40	70	0.86
fail
55.409	135	45	85	7.10201
72.5959	135	65	85	14.6492
